Date,District,Load Demand (MW),Price (₹/unit),Blackout Risk (%),Installed Capacity (MW)
2024-11,Purba Medinipur,558.3226919435808,6.139922190600257,57.95357476682261,640.0
2024-12,Purba Medinipur,441.8034625949579,6.924485017516306,17.434837395981738,640.0
2024-01,South 24 Parganas,751.9366570547071,6.045867832015579,70.92987691816029,750.0
2024-02,South 24 Parganas,653.0073072412131,6.193423722566767,48.17373176717795,750.0
2024-03,South 24 Parganas,889.3725548108528,4.502240469393901,82.49687408209964,750.0
2024-04,South 24 Parganas,877.6849852848685,6.460031236331768,88.81162235468354,750.0
2024-05,South 24 Parganas,587.964197131836,6.52284226892403,53.0950318083495,750.0
2024-06,South 24 Parganas,679.9237329084594,7.417215922896206,84.32536515943916,750.0
2024-07,South 24 Parganas,691.2263156022135,7.825148648189147,92.12887203141212,750.0
2024-08,South 24 Parganas,820.6153746154107,4.687499884846567,70.03041529818547,750.0
2024-09,South 24 Parganas,830.6527030492547,6.411169673852831,87.77704983890763,750.0
2024-10,South 24 Parganas,589.3342077536672,5.5267250088128925,44.06022708661866,750.0
2024-11,South 24 Parganas,790.7002262194305,6.487802290847316,78.29988962992228,750.0
2024-12,South 24 Parganas,807.1803798200776,7.995931943408602,90.63407761522558,750.0
2024-01,Purulia,2887.8516656785528,6.411885442572324,78.63629898926513,2680.0
2024-02,Purulia,2644.486327539936,5.429222679181831,72.89236293087326,2680.0
2024-03,Purulia,3137.6432293481653,6.446502999382715,85.10132754459354,2680.0
2024-04,Purulia,2466.6555530840574,7.133271701798268,72.0536257579624,2680.0
2024-05,Purulia,2190.575094659626,6.141190906853043,47.43863537801195,2680.0
2024-06,Purulia,3190.553151089532,6.817716776400228,78.42213022436013,2680.0
2024-07,Purulia,2353.855238959845,6.631457942381292,32.76753110381193,2680.0
2024-08,Purulia,2695.741287375815,4.990803694197365,79.7132975148956,2680.0
2024-09,Purulia,2144.5935522964824,5.170099712080368,46.36631501888751,2680.0
2024-10,Purulia,2566.556895084896,4.949148993457015,86.33495559730808,2680.0
2024-11,Purulia,3126.7614134267324,6.99155569242759,92.2937559697811,2680.0
2024-12,Purulia,2271.483209555385,6.026176103415217,54.40578378015968,2680.0
2024-01,Hooghly,316.8277865053397,5.8781725068508495,78.6993103692589,335.0
2024-02,Hooghly,279.4016882722376,6.172796062711403,57.33408035872967,335.0
2024-03,Hooghly,308.50032841706127,6.053314116726597,91.17313998381393,335.0
2024-04,Hooghly,262.9361926108698,6.715824766119357,39.6554489335542,335.0
2024-05,Hooghly,317.3778770326787,7.978084213530741,75.82185607196462,335.0
2024-06,Hooghly,256.872849595651,6.675492614056729,38.92249140421209,335.0
2024-07,Hooghly,271.73437742655506,6.308698967022765,56.50599022555074,335.0
2024-08,Hooghly,306.0119966288215,5.918627509886214,76.36937095778491,335.0
2024-09,Hooghly,275.5531957635746,5.380430121464997,35.78794118853372,335.0
2024-10,Hooghly,254.50481887616772,6.149818064617035,35.152752647532246,335.0
2024-11,Hooghly,325.9497113617972,7.392866835621465,84.36403737892265,335.0
2024-12,Hooghly,229.13647961630969,7.188637875915589,25.75527142156347,335.0
2024-01,Kolkata,182.0325217811288,5.406200460939575,86.36516131521161,175.0
2024-02,Kolkata,186.42209106740225,4.543679066305669,92.10797031212942,175.0
2024-03,Kolkata,241.5801244200973,6.360654933986526,89.1703479388537,175.0
2024-04,Kolkata,236.0892927089481,7.121771600808676,91.88621959355014,175.0
2024-05,Kolkata,258.28944025336347,6.4277808542723935,94.3263373610242,175.0
2024-06,Kolkata,211.77682877286264,6.131454952147106,73.57473777342547,175.0
2024-07,Kolkata,181.28443058924609,7.727895975376227,92.71752827331102,175.0
2024-08,Kolkata,207.0317043149701,5.328702653376652,87.16061210522162,175.0
2024-09,Kolkata,269.53991107396234,5.458124828444868,86.59412867609745,175.0
2024-10,Kolkata,195.98404164181693,6.014898263471612,80.0403679598865,175.0
2024-11,Kolkata,256.8212382178191,6.837845233514306,94.37940586518675,175.0
2024-12,Kolkata,251.03722775648717,6.603231790760773,79.41817466099096,175.0
2024-01,North 24 Parganas,234.93220789823823,4.708656843774028,94.5411980638288,240.0
2024-02,North 24 Parganas,198.5822579861953,4.747362051743242,65.92496289196686,240.0
2024-03,North 24 Parganas,209.5486719548988,6.2537259964105045,56.15653140697477,240.0
2024-04,North 24 Parganas,243.85468918566315,6.072470836639738,84.47343598400391,240.0
2024-05,North 24 Parganas,267.97677058508646,7.318658195284198,84.06718394220557,240.0
2024-06,North 24 Parganas,192.40613309536175,7.535883159275766,45.81904748738553,240.0
2024-07,North 24 Parganas,253.82400267607025,7.685957739375166,84.22421012708142,240.0
2024-08,North 24 Parganas,256.26923284449254,6.248438025672636,90.5115722171617,240.0
2024-09,North 24 Parganas,257.215092221964,5.529287099577248,79.84042341925162,240.0
2024-10,North 24 Parganas,276.7319421551142,6.182590932499823,71.27448602903141,240.0
2024-11,North 24 Parganas,297.6143422563862,6.253799331587946,90.10149188637054,240.0
2024-12,North 24 Parganas,231.4860910519143,7.005917892860204,76.20730837484193,240.0
2024-01,Haldia,41.39305662478844,6.125600209594775,88.50821489099035,40.0
2024-02,Haldia,28.89552340944681,5.687391875550456,47.88028729361163,40.0
2024-03,Haldia,39.53670537785184,5.808677488230103,70.04447222766406,40.0
2024-04,Haldia,42.89830656665016,7.623462583901647,79.36080723896953,40.0
2024-05,Haldia,33.37506734805675,7.637851573567628,47.47791947354674,40.0
2024-06,Haldia,39.40634788462483,6.501812436307571,93.81033107643728,40.0
2024-07,Haldia,40.47890476424276,6.716241774164436,84.95942033728738,40.0
2024-08,Haldia,29.991134678393053,6.493542809026574,56.07962943916599,40.0
2024-09,Haldia,40.62299953435832,4.92222241569465,79.73393305572637,40.0
2024-10,Haldia,40.42964295158461,6.213622773356191,80.95941158886251,40.0
2024-11,Haldia,35.65732406808458,6.795812686360746,60.88579750627563,40.0
2024-12,Haldia,29.032135022359213,6.507591705132001,40.41033184947844,40.0
2024-01,Darjeeling,209.12531280767377,4.826061685548236,17.29240906157302,419.3
2024-02,Darjeeling,202.1311704925597,5.379172325764424,11.085153697612393,419.3
2024-03,Darjeeling,281.316715136085,5.801598060444452,28.90359955542905,419.3
2024-04,Darjeeling,185.24669203686724,7.185149891750122,12.79483797368915,419.3
2024-05,Darjeeling,270.44907485963404,6.809862028482197,14.954117892629288,419.3
2024-06,Darjeeling,200.36982282870184,7.047229715781752,14.615573790375342,419.3
2024-07,Darjeeling,267.38797907163683,6.342587290562383,12.092256456479236,419.3
2024-08,Darjeeling,196.46227311194357,6.236335821488701,26.981293472390934,419.3
2024-09,Darjeeling,276.9455006571158,6.214815238849489,28.836072591933977,419.3
2024-10,Darjeeling,223.8703979095434,5.801740390598461,10.355687692660664,419.3
2024-11,Darjeeling,282.01033909931584,7.144194491902544,15.387071111487732,419.3
2024-12,Darjeeling,191.12649063833368,7.291924898106855,22.94268266436057,419.3
2024-01,Kalimpong,15.665518545856994,6.050421641996279,20.80496448511512,44.0
2024-02,Kalimpong,12.939765972242135,5.483903834365571,27.464508204614635,44.0
2024-03,Kalimpong,19.535118338377405,6.330295302691465,19.871994404796038,44.0
2024-04,Kalimpong,14.365853310250415,7.684807311746306,9.040026119024557,44.0
2024-05,Kalimpong,19.95534771642273,7.660506264006859,13.357617706074173,44.0
2024-06,Kalimpong,14.241757870216183,7.648863907811078,8.609538360637945,44.0
2024-07,Kalimpong,16.6144767388245,6.233143285529637,5.544209865372528,44.0
2024-08,Kalimpong,16.319531755222812,6.11088406089547,12.59672828001897,44.0
2024-09,Kalimpong,19.507254911309605,6.343011162098245,28.89710300797613,44.0
2024-10,Kalimpong,18.539797906071964,6.018158808378868,25.51082105941253,44.0
2024-11,Kalimpong,19.388155153474536,7.962868865065846,14.73985823909828,44.0
2024-12,Kalimpong,13.577813346500534,7.942530386432702,20.856618522498067,44.0
